STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00086485,13.7,27.21667,-80.8,19701001,0,8,2,0,8,2,0,8,2,0,8,2,6,0,0,2,0,0,1,0,0,2.3,0,0,3.7,0,0,87.98,8,2,60.98,8,2,37.26,8,2,35.65,8,2,36.45,8,2
GHCND:USC00086485,13.7,27.21667,-80.8,19701101,0,10,2,0,10,2,0,10,3,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.02,10,2,33.08,10,3,36.27,10,2,34.02,10,3,35.22,10,3
GHCND:USC00086485,13.7,27.21667,-80.8,19701201,0,10,4,0,10,4,0,10,4,0,10,4,2,0,0,1,0,0,0,0,0,0.6,0,0,0.9,0,0,80.96,10,4,41,10,4,36.46,10,4,34.27,10,4,35.4,10,4
GHCND:USC00086485,13.7,27.21667,-80.8,19710101,0,9,3,0,9,3,0,9,3,1,9,3,2,0,0,0,0,0,0,0,0,0.2,0,0,0.3,0,0,82.04,9,3,28.04,9,3,36.09,9,3,34.12,9,3,35.1,9,3
GHCND:USC00086485,13.7,27.21667,-80.8,19710201,0,6,2,0,6,2,0,7,3,0,7,3,3,0,0,0,0,0,0,0,0,0.4,0,0,0.9,0,0,84.92,6,2,37.04,7,3,36.21,6,2,34.29,7,3,35.26,7,3
GHCND:USC00086485,13.7,27.21667,-80.8,19710301,0,8,2,0,8,2,0,8,2,0,8,2,3,0,0,1,0,0,0,0,0,0.8,0,0,1.6,0,0,84.92,8,2,37.94,8,2,36.48,8,2,34.07,8,2,35.28,8,2
GHCND:USC00086485,13.7,27.21667,-80.8,19710401,2,8,2,0,8,2,0,8,2,0,8,2,1,0,0,0,0,0,0,0,0,0.4,0,0,0.5,0,0,91.94,8,2,42.08,8,2,36.95,8,2,34.65,8,2,35.8,8,2
GHCND:USC00086485,13.7,27.21667,-80.8,19710501,2,8,2,0,8,2,0,8,2,0,8,2,2,0,0,1,0,0,1,0,0,2,0,0,2.5,0,0,93.02,8,2,53.96,8,2,37.42,8,2,35.31,8,2,36.36,8,2
GHCND:USC00086485,13.7,27.21667,-80.8,19710601,8,8,2,0,8,2,0,8,2,0,8,2,9,0,0,7,0,0,4,0,0,1.4,0,0,8,0,0,95,8,2,53.96,8,2,37.65,8,2,35.73,8,2,36.7,8,2
GHCND:USC00086485,13.7,27.21667,-80.8,19710701,5,9,2,0,9,2,0,9,2,0,9,2,6,0,0,2,0,0,0,0,0,0.9,0,0,2.5,0,0,91.04,9,2,69.08,9,2,37.63,9,2,36.07,9,2,36.84,9,2
GHCND:USC00086485,13.7,27.21667,-80.8,19710801,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,8,0,0,4,0,0,1,0,0,1.3,0,0,4.5,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19741101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0.8,0,0,84.92,0,0,46.94,0,0,36.7,0,0,34.65,0,0,35.67,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19741201,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1.3,0,0,2,0,0,80.96,0,0,37.04,0,0,36,0,0,34.03,0,0,35.02,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19750101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.3,0,0,84.02,0,0,35.96,0,0,36.57,0,0,34.48,0,0,35.53,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19750201,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,1.4,0,0,3.3,0,0,86,0,0,44.06,0,0,36.79,0,0,34.66,0,0,35.73,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19750301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0,0.6,0,0,87.08,0,0,41,0,0,36.64,0,0,34.45,0,0,35.55,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19750401,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0,0,0.6,0,0,89.06,0,0,46.94,0,0,37.13,0,0,34.97,0,0,36.05,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19750501,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,2,0,0,1.9,0,0,5.8,0,0,89.96,0,0,64.94,0,0,37.44,0,0,35.62,0,0,36.54,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19750601,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0.8,0,0,2.2,0,0,93.92,0,0,69.98,0,0,37.69,0,0,35.92,0,0,36.81,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19750701,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,2,0,0,1.9,0,0,6.6,0,0,91.94,0,0,69.98,0,0,37.62,0,0,36.03,0,0,36.82,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19750801,21,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.7,0,0,1.6,0,0,93.92,0,0,69.08,0,0,37.8,0,0,36.05,0,0,36.93,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19750901,21,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0.9,0,0,4.5,0,0,91.94,0,0,69.98,0,0,37.8,0,0,35.96,0,0,36.88,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19751001,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.5,0,0,1.2,0,0,91.94,0,0,62.96,0,0,37.54,0,0,35.64,0,0,36.59,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19751101,2,6,5,0,6,5,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.7,0,0,1.1,0,0,89.96,6,5,39.92,0,0,37.09,6,5,34.68,0,0,36.01,6,5
GHCND:USC00086485,13.7,27.21667,-80.8,19751201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,87.08,0,0,33.98,0,0,36.52,0,0,33.87,0,0,35.19,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19760101,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,82.94,0,0,30.92,0,0,36.21,0,0,33.4,0,0,34.81,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19760201,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.7,0,0,1.3,0,0,82.04,0,0,33.08,0,0,36.18,0,0,33.96,0,0,35.06,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19760301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,0,0,0.6,0,0,84.92,0,0,46.04,0,0,36.81,0,0,34.84,0,0,35.83,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19760401,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0.7,0,0,1.7,0,0,87.08,0,0,51.98,0,0,36.95,0,0,34.84,0,0,35.91,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19760501,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,2,0,0,1.4,0,0,6.1,0,0,86,0,0,60.08,0,0,36.99,0,0,35.47,0,0,36.23,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19760601,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0.8,0,0,5.6,0,0,89.06,0,0,66.92,0,0,37.13,0,0,35.85,0,0,36.5,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19760701,-9999,0,0,-9999,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,1.4,0,0,3.5,0,0,-9999,0,0,69.08,0,0,-9999,0,0,36.09,0,0,-9999,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19760801,3,1,1,0,1,1,0,0,0,0,0,0,11,0,0,5,0,0,2,0,0,1,0,0,6.5,0,0,91.94,1,1,71.06,0,0,37.45,1,1,36.05,0,0,36.75,1,1
GHCND:USC00086485,13.7,27.21667,-80.8,19760901,4,5,5,0,5,5,0,0,0,0,0,0,8,0,0,3,0,0,2,0,0,1.7,0,0,5.3,0,0,91.04,5,5,69.08,0,0,37.53,5,5,35.96,0,0,36.75,5,5
GHCND:USC00086485,13.7,27.21667,-80.8,19761001,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.3,0,0,1,0,0,91.04,0,0,51.08,0,0,37.02,0,0,35.15,0,0,36.09,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19761101,0,4,2,0,4,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1.9,0,0,2.1,0,0,87.08,4,2,41,0,0,36.68,4,2,34.45,0,0,35.58,4,2
GHCND:USC00086485,13.7,27.21667,-80.8,19761201,0,14,5,0,14,5,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0.6,0,0,2,0,0,82.04,14,5,37.04,0,0,36.5,14,5,33.98,0,0,35.37,14,5
GHCND:USC00086485,13.7,27.21667,-80.8,19770101,0,8,3,0,8,3,0,0,0,5,0,0,4,0,0,1,0,0,0,0,0,0.8,0,0,2,0,0,82.04,8,3,15.98,0,0,35.91,8,3,32.97,0,0,34.54,8,3
GHCND:USC00086485,13.7,27.21667,-80.8,19770201,0,4,2,0,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.2,0,0,0.6,0,0,87.08,4,2,35.06,0,0,36.25,4,2,33.66,0,0,35.04,4,2
GHCND:USC00086485,13.7,27.21667,-80.8,19770301,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3,0,0,0.7,0,0,89.06,0,0,44.06,0,0,36.84,0,0,34.93,0,0,35.89,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19770401,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.8,0,0,1,0,0,95,0,0,51.98,0,0,37.11,0,0,35.35,0,0,36.23,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19770501,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.6,0,0,1.3,0,0,91.94,0,0,59,0,0,37.26,0,0,35.64,0,0,36.45,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19770601,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,1,0,0,1.4,0,0,5.3,0,0,96.08,0,0,68,0,0,37.71,0,0,36.37,0,0,37.04,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19770701,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,1,0,0,1.1,0,0,4.2,0,0,93.92,0,0,71.06,0,0,37.71,0,0,36.27,0,0,36.99,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19770801,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,1,0,0,1,0,0,4.7,0,0,93.02,0,0,69.98,0,0,37.67,0,0,36.18,0,0,36.91,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19770901,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,1.1,0,0,3.1,0,0,96.98,0,0,69.08,0,0,37.78,0,0,36.21,0,0,36.99,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19771001,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.6,0,0,1.4,0,0,93.02,0,0,50,0,0,37.11,0,0,35.19,0,0,36.14,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19771101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,1.6,0,0,4.2,0,0,87.08,0,0,44.06,0,0,36.66,0,0,34.9,0,0,35.78,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19771201,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,1.2,0,0,3.1,0,0,82.04,0,0,35.96,0,0,36.03,0,0,34.18,0,0,35.1,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19780101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1.9,0,0,80.06,0,0,33.98,0,0,35.51,0,0,33.55,0,0,34.52,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19780201,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.5,0,0,1.3,0,0,75.02,0,0,33.08,0,0,35.44,0,0,33.48,0,0,34.47,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19780301,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,1.5,0,0,3.2,0,0,84.02,0,0,42.98,0,0,36.3,0,0,34.45,0,0,35.37,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19780401,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0.9,0,0,1.9,0,0,89.06,0,0,53.06,0,0,37.04,0,0,35.11,0,0,36.07,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19780501,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.4,0,0,1.7,0,0,91.94,0,0,60.08,0,0,37.49,0,0,35.74,0,0,36.61,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19780601,11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,2,0,0,1.7,0,0,5.6,0,0,91.94,0,0,69.98,0,0,37.62,0,0,36.12,0,0,36.88,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19780701,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,2,0,0,2,0,0,6.3,0,0,95,0,0,66.02,0,0,37.72,0,0,36.16,0,0,36.95,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19780801,17,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,1,0,0,1.6,0,0,7.8,0,0,96.08,0,0,69.08,0,0,37.8,0,0,36.16,0,0,36.99,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19780901,15,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,1,0,0,1.2,0,0,6.8,0,0,96.08,0,0,71.06,0,0,37.85,0,0,36.05,0,0,36.95,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19781001,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0.8,0,0,3,0,0,93.92,0,0,60.08,0,0,37.26,0,0,35.56,0,0,36.41,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19781101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1.4,0,0,1.7,0,0,87.08,0,0,53.06,0,0,37.04,0,0,35.19,0,0,36.12,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19790101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,1,0,0,1.1,0,0,5,0,0,80.96,0,0,33.08,0,0,35.87,0,0,33.76,0,0,34.83,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19790201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,82.04,0,0,35.06,0,0,35.89,0,0,33.96,0,0,34.92,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19790301,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,1.2,0,0,2.5,0,0,82.04,0,0,46.04,0,0,36.39,0,0,34.48,0,0,35.44,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19790401,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.7,0,0,1.5,0,0,91.04,0,0,53.96,0,0,37.13,0,0,35.31,0,0,36.21,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19790501,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,7,0,0,2,0,0,13,0,0,87.98,0,0,59,0,0,37.2,0,0,35.62,0,0,36.41,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19790601,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.8,0,0,1.3,0,0,93.02,0,0,68,0,0,37.72,0,0,36.03,0,0,36.88,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19790701,21,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,1,0,0,3.3,0,0,6.1,0,0,95,0,0,69.98,0,0,37.87,0,0,36.28,0,0,37.08,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19790801,16,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,4,0,0,1.5,0,0,8.2,0,0,95,0,0,68,0,0,37.76,0,0,36.1,0,0,36.93,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19790901,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,5,0,0,4.1,0,0,14.1,0,0,91.94,0,0,69.08,0,0,37.51,0,0,36.21,0,0,36.86,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19791001,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.9,0,0,1.6,0,0,89.06,0,0,59,0,0,37.08,0,0,35.55,0,0,36.3,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19791101,0,20,20,0,20,20,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0.7,0,0,1.9,0,0,82.04,20,20,42.08,0,0,36.75,20,20,34.99,0,0,35.89,20,20
GHCND:USC00086485,13.7,27.21667,-80.8,19791201,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1.2,0,0,1.9,0,0,82.94,0,0,44.06,0,0,36.19,0,0,34.41,0,0,35.31,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19800101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1.4,0,0,2.7,0,0,80.96,0,0,37.04,0,0,36.05,0,0,34.03,0,0,35.04,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19800201,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.6,0,0,1.5,0,0,82.94,0,0,33.98,0,0,35.76,0,0,33.69,0,0,34.74,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19800301,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,1,0,0,1.2,0,0,2.2,0,0,89.96,0,0,28.94,0,0,36.64,0,0,34.83,0,0,35.74,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19800401,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,3,0,0,1.7,0,0,6.7,0,0,87.98,0,0,55.04,0,0,36.88,0,0,35.06,0,0,35.98,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19800501,5,2,1,0,2,1,0,0,0,0,0,0,11,0,0,4,0,0,1,0,0,1,0,0,5.3,0,0,91.04,2,1,59,0,0,37.4,2,1,35.58,0,0,36.48,2,1
GHCND:USC00086485,13.7,27.21667,-80.8,19800601,17,3,3,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,1,0,0,1.3,0,0,4.8,0,0,96.98,3,3,62.96,0,0,37.9,3,3,35.85,0,0,36.88,3,3
GHCND:USC00086485,13.7,27.21667,-80.8,19800701,19,0,0,0,0,0,0,1,1,0,1,1,12,0,0,6,0,0,2,0,0,1.3,0,0,6.9,0,0,98.06,0,0,64.04,1,1,37.85,0,0,36.21,1,1,37.02,1,1
GHCND:USC00086485,13.7,27.21667,-80.8,19800801,24,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,4,0,0,1.5,0,0,7.3,0,0,96.08,0,0,68,0,0,37.9,0,0,36.18,0,0,37.04,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19800901,15,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,2,0,0,1.3,0,0,5.6,0,0,93.92,0,0,60.08,0,0,37.74,0,0,36.03,0,0,36.9,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19801001,1,21,21,0,21,21,0,21,21,0,21,21,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,89.96,21,21,51.98,21,21,37.42,21,21,35.42,21,21,36.43,21,21
GHCND:USC00086485,13.7,27.21667,-80.8,19801101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,2,0,0,1.3,0,0,3.9,0,0,87.08,0,0,44.06,0,0,36.73,0,0,34.77,0,0,35.76,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19801201,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0.6,0,0,1.4,0,0,82.94,0,0,39.02,0,0,36.05,0,0,33.82,0,0,34.93,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19810101,0,2,2,0,2,2,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0.6,0,0,1,0,0,75.02,2,2,26.06,0,0,35.44,2,2,32.83,0,0,34.11,2,2
GHCND:USC00086485,13.7,27.21667,-80.8,19810201,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,1,0,0,2.4,0,0,84.02,0,0,33.08,0,0,36.3,0,0,34.03,0,0,35.17,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19810301,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.3,0,0,0.8,0,0,82.94,0,0,42.98,0,0,36.45,0,0,34.07,0,0,35.26,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19810401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,0,0,0.5,0,0,89.06,0,0,55.04,0,0,37.29,0,0,35.13,0,0,36.21,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19810501,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,1,0,0,2.4,0,0,91.04,0,0,57.92,0,0,37.51,0,0,35.35,0,0,36.43,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19810601,23,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0.7,0,0,2.7,0,0,98.96,0,0,69.08,0,0,37.94,0,0,36.05,0,0,36.99,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19810701,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,1,0,0,2.9,0,0,98.06,0,0,68,0,0,37.98,0,0,36.12,0,0,37.04,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19810801,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,5,0,0,1.9,0,0,11.6,0,0,91.94,0,0,68,0,0,37.65,0,0,36.09,0,0,36.88,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19810901,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,3,0,0,2.3,0,0,8.9,0,0,93.02,0,0,66.02,0,0,37.71,0,0,35.94,0,0,36.82,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19811001,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.4,0,0,1,0,0,95,0,0,55.94,0,0,37.47,0,0,35.51,0,0,36.48,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19811101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.5,0,0,1.9,0,0,87.08,0,0,39.92,0,0,36.7,0,0,34.3,0,0,35.51,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19811201,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,82.94,0,0,30.02,0,0,36.1,0,0,33.85,0,0,34.97,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19820101,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0.5,0,0,0.8,0,0,82.94,0,0,24.08,0,0,36.14,0,0,33.84,0,0,34.99,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19820201,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0.9,0,0,2.7,0,0,84.02,0,0,44.06,0,0,36.73,0,0,34.7,0,0,35.71,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19820301,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,2,0,0,4.2,0,0,9.2,0,0,87.98,0,0,44.96,0,0,36.88,0,0,34.84,0,0,35.87,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19820501,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,0,0,2,0,0,4.4,0,0,91.04,0,0,60.98,0,0,37.31,0,0,35.35,0,0,36.34,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19820601,18,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,2,0,0,1.4,0,0,6.1,0,0,95,0,0,69.08,0,0,37.72,0,0,36,0,0,36.86,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19820701,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,1.4,0,0,3.9,0,0,98.06,0,0,66.02,0,0,38.14,0,0,36.09,0,0,37.11,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19820801,30,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,3,0,0,3.1,0,0,10.2,0,0,98.06,0,0,68,0,0,38.12,0,0,36.12,0,0,37.11,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19820901,21,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,2,0,0,1.8,0,0,7.4,0,0,95,0,0,66.02,0,0,37.81,0,0,35.94,0,0,36.88,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19821001,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,2.2,0,0,3.8,0,0,93.02,0,0,50,0,0,37.35,0,0,35.4,0,0,36.37,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19821101,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,2.1,0,0,3.8,0,0,91.04,0,0,48.92,0,0,36.97,0,0,35.06,0,0,36.01,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19821201,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.3,0,0,0.8,0,0,87.08,0,0,42.08,0,0,36.54,0,0,34.66,0,0,35.6,0,0
GHCND:USC00086485,13.7,27.21667,-80.8,19830101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,1.9,0,0,4,0,0,84.02,0,0,33.98,0,0,36.05,0,0,33.87,0,0,34.97,0,0
